z,r
816.246714714715,295.08217307081
817.203627627628,294.278932902272
818.160540540541,293.468191310286
819.117453453453,292.649910818791
820.074366366366,291.824054092414
821.031279279279,290.990583943677
821.988192192192,290.149463339838
822.945105105105,289.300655409752
823.902018018018,288.444123450346
824.858930930931,287.579830933135
825.815843843844,286.707741510305
826.772756756757,285.82781902066
827.72966966967,284.940027495333
828.686582582583,284.04433116312
829.643495495496,283.140694455642
830.600408408408,282.229082012025
831.557321321321,281.309458683453
832.514234234234,280.381789537114
833.471147147147,279.446039859907
834.42806006006,278.502175161737
835.384972972973,277.550161178266
836.341885885886,276.589963873303
837.298798798799,275.621549440645
838.255711711712,274.644884305397
839.212624624625,273.659935124758
840.169537537538,272.666668788287
841.12645045045,271.665052417379
842.083363363363,270.655053364368
843.040276276276,269.636639210762
843.997189189189,268.609777764802
844.954102102102,267.57443705843
845.911015015015,266.53058534331
846.867927927928,265.478191086222
847.824840840841,264.417222963421
848.781753753754,263.347649854432
849.738666666667,262.269440834609
850.69557957958,261.182565166986
851.652492492492,260.086992293117
852.609405405405,258.982691822865
853.566318318318,257.869633523109
854.523231231231,256.747787305535
855.480144144144,255.617123213085
856.437057057057,254.477611405495
857.39396996997,253.329222143359
858.350882882883,252.171925771197
859.307795795796,251.005692699188
860.264708708709,249.830493383428
861.221621621622,248.646298305123
862.178534534535,247.453077948121
863.135447447448,246.25080277521
864.09236036036,245.039443202856
865.049273273273,243.8189695744
866.006186186186,242.589352131819
866.963099099099,241.350560985848
867.920012012012,240.102566084415
868.876924924925,238.84533717957
869.833837837838,237.578843792646
870.790750750751,236.30305517756
871.747663663664,235.017940282641
872.704576576577,233.723467710418
873.661489489489,232.419605675739
874.618402402402,231.106321961896
875.575315315315,229.783583875004
876.532228228228,228.451358196442
877.489141141141,227.109611133256
878.446054054054,225.758308266759
879.402966966967,224.397414499061
880.35987987988,223.026893997721
881.316792792793,221.64671013818
882.273705705706,220.256825444429
883.230618618619,218.857201527548
884.187531531532,217.447799022146
885.144444444445,216.028577520962
886.101357357357,214.599495507265
887.05827027027,213.160510285374
888.015183183183,211.711577909127
888.972096096096,210.252653108353
889.929009009009,208.78368921356
890.885921921922,207.304638078417
891.842834834835,205.815450000675
892.799747747748,204.316073641002
893.756660660661,202.806455940259
894.713573573574,201.286542034862
895.670486486486,199.756275170662
896.627399399399,198.215596615093
897.584312312312,196.664445568022
898.541225225225,195.102759071074
899.498138138138,193.530471915723
900.455051051051,191.947516550252
901.411963963964,190.353822985658
902.368876876877,188.749318700686
903.32578978979,187.133928546144
904.282702702703,185.507574648626
905.239615615616,183.870176313928
906.196528528529,182.22164993027
907.153441441441,180.561908871514
908.110354354354,178.890863400755
909.067267267267,177.208420574419
910.02418018018,175.51448414706
910.981093093093,173.808954477502
911.938006006006,172.09172843605
912.894918918919,170.362699313797
913.851831831832,168.621756733787
914.808744744745,166.868786564737
915.765657657658,165.103670837659
916.722570570571,163.326287665776
917.679483483484,161.536511168253
918.636396396396,159.73421139819
919.593309309309,157.919254275336
920.550222222222,156.091501524217
921.507135135135,154.250810618188
922.464048048048,152.39703472999
923.420960960961,150.530022689492
924.377873873874,148.649618949392
925.334786786787,146.755663559447
926.2916996997,144.847992150165
927.248612612613,142.926435926668
928.205525525526,140.990821673629
929.162438438438,139.040971772168
930.119351351351,137.076704229673
931.076264264264,135.097832723617
932.033177177177,133.104166660173
932.99009009009,131.095511249154
933.947003003003,129.071667596032
934.903915915916,127.032432812499
935.860828828829,124.977600146797
936.817741741742,122.906959135149
937.774654654655,120.820295775671
938.731567567568,118.71739272639
939.688480480481,116.598029528682
940.645393393393,114.461982857978
941.602306306306,112.309026803265
942.559219219219,110.138933177316
943.516132132132,107.951471859365
944.473045045045,105.746411172192
945.429957957958,103.523518295771
946.386870870871,101.282559719368
947.343783783784,99.0233017345751
948.300696696697,96.7455109712541
949.25760960961,94.4489549791286
950.214522522522,92.1334028572447
951.171435435435,89.7986259340871
952.128348348348,87.4443985009647
953.085261261261,85.0704986015323
954.042174174174,82.6767088803674
954.999087087087,80.2628174936907
955.956,77.8286190852995
