z,u,v,Phi,kappa_n,iters,flag,pred_type
490.8849327384434,39.26340970009694,5.427145190989746,-244.86718924326115,-0.0036928343752670113,20,1,DAE_BISECT
493.53836480729984,39.21714935274236,5.424052357487347,-239.47742536294794,-0.0036935846481213367,20,1,DAE_BISECT
496.1917968761563,39.19698113548056,5.449073251108683,-233.30750654912126,-0.003696148813265388,20,1,DAE_BISECT
498.84522894501276,39.28729727653857,5.448105171147323,-225.93712579106,-0.0036923433293065727,20,1,DAE_BISECT
501.4986610138692,39.211525905967584,5.463535132023402,-217.7750977694066,-0.003707598074319354,20,1,DAE_BISECT
504.1520930827256,39.46520858147273,5.474384622285359,-207.10963375931044,-0.0036970999579744334,20,1,DAE_BISECT
506.8055251515821,39.745679634869404,5.480211886652064,-194.13345786173352,-0.0036793979849002096,20,1,DAE_BISECT
509.45895722043855,39.63224815442829,5.498371088237854,-179.12059644950978,-0.003683036985648751,20,1,DAE_BISECT
512.112389289295,39.43597295169259,5.514715450271118,-160.58952961244992,-0.003687732567933266,20,1,DAE_BISECT
514.7658213581515,39.319505129375344,5.554829416259585,-135.68929105353234,-0.0036915860591962978,20,1,DAE_BISECT
517.4192534270079,39.58985082636844,5.5830286490369305,-101.8022385899306,-0.003684219341224634,20,1,DAE_BISECT
520.0726854958643,39.16289288166617,5.624004953633129,-67.5679219539027,-0.0036953891871255623,20,1,DAE_BISECT
522.7261175647208,38.85478478446396,5.677100125769722,-38.07783782230297,-0.0037047669453023594,20,1,OPT_GLOBAL_BISECT
525.3795496335772,39.35999039430552,5.718713246754373,-16.482524342173264,-0.003729285347629359,20,1,OPT_GLOBAL
528.0329817024337,44.429493645241344,5.569312277488001,-3.0418283358812914e-07,-0.0035268459296148072,10,0,DAE
530.6864137712902,44.42400090781362,5.450810208273833,4.2910596675937995e-07,-0.003527043456148934,9,0,OPT
533.3398458401466,44.424000791062966,5.41122114196656,2.5746959408934345e-07,-0.0035270434445087645,10,0,DAE
535.993277909003,44.42231860762082,5.396652227319107,3.433917186157487e-07,-0.003527103960986576,9,0,DAE
538.6467099778595,44.421313731704466,5.3911738908042945,-7.425480674783103e-07,-0.0035271401106094164,8,0,DAE
541.3001420467159,44.42078961671491,5.389236287002277,-2.6031683830751717e-07,-0.0035271589649892277,8,0,DAE
543.9535741155725,44.42056068091595,5.388467335655539,4.3794521076279125e-07,-0.003527167200549144,7,0,DAE
546.6070061844289,44.42042107001355,5.387901171294763,-7.006499700423774e-07,-0.0035271722227136074,6,0,DAE
549.2604382532853,44.4202971282851,5.387375761828301,-4.605354106956838e-07,-0.003527176681172284,6,0,DAE
551.9138703221417,44.42016884031065,5.386880133332373,-4.901557275616142e-07,-0.0035271812959722735,6,0,DAE
554.5673023909982,44.42004420832111,5.386427018808888,-4.650467673172898e-07,-0.003527185779248574,6,0,DAE
557.2207344598546,44.419923592101576,5.386008945043636,-4.1610459078356143e-07,-0.0035271901180541788,6,0,OPT_BISECT
559.8741665287112,44.41980539132163,5.385622500205116,-3.890529072236859e-07,-0.0035271943699600804,20,1,DAE
562.5275985975676,44.41969010434645,5.385266443330481,-3.606743987916161e-07,-0.003527198517038672,6,0,DAE
565.181030666424,44.419577735463385,5.3849381689490174,-3.3204554483745596e-07,-0.0035272025591375415,6,0,DAE
567.8344627352805,44.41946811473614,5.384635428694691,-3.068355596269612e-07,-0.0035272065023697788,6,0,DAE
570.4878948041369,44.41936123006585,5.384356256451177,-2.832255390217142e-07,-0.003527210347171247,6,0,DAE
573.1413268729933,44.41925704037795,5.384098690665786,-2.611519889228475e-07,-0.0035272140950202454,6,0,DAE
575.7947589418499,44.41915549138972,5.383860888118138,-2.4090487471539745e-07,-0.003527217747869216,6,0,DAE
578.4481910107063,44.419056542244874,5.383641114643487,-2.222218782321761e-07,-0.0035272213071902846,6,0,DAE
581.1016230795627,44.41896015208149,5.38343772736382,-2.0501682485019046e-07,-0.0035272247744534283,6,0,DAE
583.7550551484192,44.4188662805129,5.383249190159556,9.785592922639808e-07,-0.0035272281511098736,5,0,OPT_BISECT
586.4084872172756,44.418774889646116,5.383074007006012,9.039484609729698e-07,-0.003527231438524821,20,1,DAE
589.061919286132,44.418685943038454,5.382910814567577,8.363557810753264e-07,-0.0035272346380116207,5,0,DAE
591.7153513549886,44.418599405613875,5.3827583140233015,7.753123938414319e-07,-0.0035272377508294974,5,0,DAE
594.368783423845,44.41851524374114,5.3826152817744335,7.201475114015921e-07,-0.003527240778188595,5,0,DAE
597.0222154927014,44.418433425089994,5.382480573920175,6.707248232373786e-07,-0.0035272437212556245,5,0,DAE
599.6756475615579,44.41835391855942,5.382353117744811,6.267802064030548e-07,-0.0035272465811477718,5,0,DAE
602.3290796304143,44.41827669420464,5.38223190880861,5.87778757221713e-07,-0.0035272493589427268,5,0,DAE
604.9825116992707,44.41820172317911,5.3821160159266945,5.535952354307483e-07,-0.003527252055677799,5,0,DAE
607.6359437681273,44.418128977673675,5.382004572511687,5.240703018216664e-07,-0.003527254672355539,5,0,DAE
610.2893758369837,44.41805843084297,5.381896775502533,4.985287134218197e-07,-0.003527257209941719,5,0,OPT_BISECT
612.9428079058401,44.41799005676478,5.381791889857818,4.769887027578079e-07,-0.0035272596693670857,20,1,DAE
615.5962399746966,44.41792383038384,5.38168924005823,4.5918093860564113e-07,-0.0035272620515352533,5,0,DAE
618.249672043553,44.4178597274566,5.381588210605693,4.4456243131207884e-07,-0.0035272643573188815,5,0,DAE
620.9031041124094,44.41779772449599,5.381488249730513,4.331774619004136e-07,-0.0035272665875625813,5,0,DAE
623.556536181266,44.41773779872112,5.381388861662066,4.2467510752430826e-07,-0.0035272687430859483,5,0,DAE
626.2099682501224,44.41767992815558,5.381289608288986,4.186039745945891e-07,-0.0035272708246798876,5,0,DAE
628.8634003189788,44.417624091233805,5.3811901102418505,4.1498395120243003e-07,-0.003527272833120123,5,0,DAE
631.5168323878353,44.41757026670591,5.381090044333641,4.135426792117869e-07,-0.0035272747691725793,5,0,DAE
634.1702644566917,44.41751843579583,5.380989145496959,4.1374323700438254e-07,-0.0035272766335121696,5,0,DAE
636.8236965255481,44.41746857745052,5.3808871832482,4.1540019424246566e-07,-0.0035272784268957982,5,0,OPT_BISECT
