z,u,v,X,Y,Z,Phi,kappa_n,newton_iters,optical_flag
20.925148490601114,10.205529184444346,-0.5387308986979813,-1.4634394205904158,-1.2082510040536938,-0.8208752939243591,0.0,0.0,0,False
20.926392702070405,10.2060528273607,-0.538490733480467,-1.4628899123110441,-1.2090629370864159,-0.820545432923113,0.0,0.0,0,False
20.9276369135397,10.206576264982639,-0.5382504165717884,-1.4623401310237136,-1.2098745114252012,-0.8202153162044376,0.0,0.0,0,False
20.928881125008996,10.20709949730937,-0.5380099481813745,-1.4617900769353722,-1.2106857268030322,-0.8198849439854284,0.0,0.0,0,False
20.93012533647829,10.207622524601897,-0.5377693283934141,-1.4612397499822183,-1.2114965833620348,-0.8195543163112641,0.0,0.0,0,False
20.931369547947586,10.208145346859938,-0.5375285574170716,-1.4606891503710193,-1.2123070808354133,-0.8192234333989694,0.0,0.0,0,False
20.93261375941688,10.208667964170672,-0.5372876354197014,-1.4601382782182903,-1.2131172190928763,-0.8188922954082831,0.0,0.0,0,False
20.933857970886177,10.20919037662155,-0.5370465625685378,-1.4595871336404775,-1.2139269980042748,-0.8185609024989294,0.0,0.0,0,False
20.93510218235547,10.209712584213555,-0.5368053390725366,-1.45903571684406,-1.2147364173038973,-0.8182292548881493,0.0,0.0,0,False
20.936346393824767,10.21023458720816,-0.536563965015033,-1.4584840277652247,-1.2155454771333152,-0.8178973526206207,0.0,0.0,0,False
20.937590605294062,10.210756385606846,-0.5363224406047171,-1.457932066610274,-1.216354177227033,-0.8175651959135127,0.0,0.0,0,False
20.938834816763354,10.211277979498123,-0.5360807660083428,-1.457379833495408,-1.2171625174554406,-0.8172327849264948,0.0,0.0,0,False
20.94007902823265,10.211799368970764,-0.5358389413925406,-1.4568273285367586,-1.2179704976890704,-0.8169001198192174,0.0,0.0,0,False
20.941323239701944,10.212320554027515,-0.5355969669657858,-1.4562745519403335,-1.2187781176635166,-0.8165672008090592,0.0,0.0,0,False
20.94256745117124,10.212841534930282,-0.5353548428105662,-1.4557215036423243,-1.2195853775197731,-0.816234027940207,0.0,0.0,0,False
20.943811662640535,10.2133623116823,-0.5351125691350898,-1.4551681838485662,-1.2203922769936457,-0.8159006014299668,0.0,0.0,0,False
20.94505587410983,10.213882884373385,-0.5348701461055042,-1.454614592674943,-1.2211988159562044,-0.815566921437932,0.0,0.0,0,False
20.946300085579125,10.214403253093613,-0.5346275738878361,-1.454060730237282,-1.2220049942786488,-0.8152329881236815,0.0,0.0,0,False
20.94754429704842,10.214923417847466,-0.534384852690073,-1.4535065967411205,-1.2228108116978744,-0.8148988017047238,0.0,0.0,0,False
20.948788508517715,10.215443378897268,-0.5341419825938564,-1.4529521921226611,-1.223616268354291,-0.814564362224758,0.0,0.0,0,False
20.95003271998701,10.215963136247984,-0.5338989638069063,-1.4523975165872696,-1.224421363985003,-0.8142296699012204,0.0,0.0,0,False
20.951276931456306,10.216482689990716,-0.533655796494762,-1.4518425702505262,-1.2252260984617453,-0.813894724893628,0.0,0.0,0,False
20.952521142925598,10.217002040216821,-0.5334124808228418,-1.4512873532279509,-1.2260304716563852,-0.8135595273614836,0.0,0.0,0,False
20.953765354394893,10.217521186932489,-0.5331690169986449,-1.4507318657246224,-1.226834483307096,-0.8132240775224271,0.0,0.0,0,False
20.955009565864188,10.218040130400462,-0.5329254051029573,-1.4501761076767397,-1.2276381335537314,-0.8128883754196581,0.0,0.0,0,False
